z_firn,est_yr,cond,h2o2,nh4,hno3,BCconc3.0,acid,Na,Mg,S,Ca,Mn,Al,Rb,Sr,Ce,Pb,U
278.29001,782.604,139.833337,3.062773,0.139183,1.917661,0.799874,2.534278,3.052587,1.591257,18.5575,3.07015,0.071702,2.238453,0.003051,0.01711,0.003187,-0.999,0.000234
278.31,782.522,148.987779,2.61098,0.188406,1.977671,1.308039,2.61722,3.453117,1.835623,22.5191,3.488527,0.07105,2.060879,0.003261,0.018361,0.003295,-0.999,0.000271
278.32999,782.440,164.466998,2.040374,0.273258,2.060552,2.125768,2.752356,3.45261,2.083607,25.549567,4.795333,0.076861,2.420627,0.004254,0.024146,0.002852,-0.999,0.000279
278.35001,782.357,169.165,1.621266,0.314529,1.977568,2.224241,2.823106,4.019737,3.34386,25.2151,5.806647,0.26351,2.440153,0.005517,0.03115,0.002702,-0.999,0.000251
278.37,782.275,165.082221,1.599875,0.267418,1.784423,1.756006,2.750546,7.474877,3.155676,23.830401,6.244287,0.221339,1.905213,0.006062,0.036363,0.008472,-0.999,0.000291
278.39001,782.192,159.535001,1.912476,0.179001,1.582184,1.166736,2.551792,11.52535,3.020913,20.20165,6.121985,0.170889,2.93661,0.006316,0.040424,0.006662,-0.999,0.000277
278.41,782.110,145.812221,2.438936,0.105946,1.442971,0.507684,2.332594,12.25865,3.00473,14.67055,4.40352,0.166653,2.420547,0.004589,0.035157,0.002259,-0.999,0.000233
278.42999,782.028,129.653001,3.046232,0.067554,1.386496,0.273386,2.142757,11.367325,2.059752,10.497572,2.146885,0.029883,1.65076,0.003378,0.021512,0.001564,-0.999,0.000235
278.45001,781.924,121.334444,3.509575,0.068503,1.422215,0.228697,2.007884,10.30925,1.560747,9.871377,1.40979,0.026467,1.89629,0.002976,0.014516,0.001371,-0.999,0.000288
278.47,781.810,120.22125,3.717121,0.087732,1.455245,0.337808,1.989642,9.86733,1.58228,11.922333,1.784653,0.029791,1.921525,0.006085,0.014096,0.001488,-0.999,0.000136
278.48999,781.696,126.155,3.62413,0.129501,1.434734,0.410168,2.089638,9.806457,2.136193,15.1979,2.221543,0.035935,2.03781,0.007648,0.018095,0.002249,-0.999,0.000144
278.51001,781.582,137.038996,3.628783,0.199318,1.46168,0.605827,2.245311,7.0316,1.787467,17.023933,2.296991,0.046573,2.899813,0.014589,0.020778,0.00294,-0.999,0.000173
278.53,781.468,145.465553,3.608282,0.294328,1.575192,0.84357,2.391183,3.274903,1.17183,16.243267,2.124737,0.046961,2.599127,0.013359,0.017411,0.002992,-0.999,0.00017
278.54999,781.353,145.324627,3.605245,0.328054,1.717505,0.875956,2.481693,2.068753,1.35493,14.0083,2.425867,0.0473,2.04513,0.007465,0.013763,0.002997,-0.999,0.000171
278.57001,781.239,140.52222,3.631013,0.245376,1.875391,0.640013,2.510181,3.330403,2.375407,13.459733,4.72565,0.067878,2.50906,0.037557,0.019545,0.002805,-0.999,0.000182
278.59,781.125,138.714443,3.656307,0.184753,1.961102,0.555381,2.508775,5.473687,2.803747,15.571733,7.959396,0.107187,3.42521,0.028113,0.036218,0.002784,-0.999,0.000232
278.60999,781.011,146.289999,3.605054,0.190817,2.053325,0.612236,2.534323,6.511447,2.539007,17.2476,9.060537,0.150716,4.088023,0.010342,0.051538,0.00317,-0.999,0.00035
278.63,780.899,152.641113,3.582184,0.180618,2.171212,0.632486,2.606718,3.451897,1.605283,15.7167,5.58016,0.092757,5.261987,0.010704,0.048694,0.00335,-0.999,0.00038
278.64999,780.787,-0.999,3.60566,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
278.67001,780.676,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
278.69,780.564,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
278.70999,780.453,150.08,3.619595,0.1474,2.25618,0.494889,2.65571,1.39727,1.31507,15.3527,2.3803,0.066939,6.849455,0.012023,0.028439,0.002893,-0.999,0.000393
278.73001,780.341,148.820001,3.672938,0.14272,2.294404,0.530571,2.696106,0.906645,1.211173,15.541533,1.80481,0.091215,8.256243,0.015254,0.012974,0.002103,-0.999,0.000418
278.75,780.230,152.336251,3.670622,0.175007,2.36535,0.698579,2.750201,1.3915,1.2817,17.0293,1.878033,0.066804,7.808185,0.021509,0.012496,0.001843,-0.999,0.000358
278.76999,780.119,157.686997,3.614323,0.259198,2.350366,1.119677,2.796194,3.409143,1.35197,18.338701,2.2075,0.054014,6.66143,0.02025,0.014142,0.00283,-0.999,0.000151
278.79001,780.007,159.628887,3.568626,0.324776,2.254513,1.627115,2.805642,4.857196,1.56054,17.834399,2.444097,0.050332,7.04066,0.018697,0.01424,0.003337,-0.999,0.000176
278.81,779.914,155.777502,3.586351,0.242924,2.196355,1.098796,2.800588,4.32829,1.939027,16.278966,2.513773,0.087878,9.214727,0.024235,0.014193,0.002486,-0.999,0.000461
278.82999,779.822,151.760873,3.649424,0.150827,2.220366,0.610465,2.786778,3.32794,2.184497,16.7934,2.156547,0.085793,14.798867,0.036469,0.013188,0.002783,-0.999,0.000625
278.85001,779.730,154.11889,3.685929,0.141766,2.331546,0.538971,2.816864,2.167413,2.387593,19.354767,1.81598,0.062937,16.3353,0.04465,0.014307,0.00625,-0.999,0.000595
278.87,779.638,160.616998,3.660015,0.137622,2.4608,0.30729,2.894777,1.26801,2.911137,19.724833,1.99261,0.083386,16.743033,0.039362,0.015203,0.005788,-0.999,0.000702
278.89001,779.546,166.107776,3.595428,0.128882,2.640292,-0.999,2.978932,1.32183,3.69183,19.016601,2.496857,0.08786,19.9714,0.045159,0.019765,0.005548,-0.999,0.000649
278.91,779.455,170.462224,3.431376,0.137952,2.86821,-0.999,3.024962,1.636267,3.65496,19.169667,2.997317,0.086242,20.205517,0.046739,0.025931,0.009128,-0.999,0.000611
278.92999,779.363,172.905455,3.126594,0.191586,2.981295,-0.999,3.053498,2.235237,3.278163,20.634967,3.9683,0.089996,20.402534,0.045287,0.030947,0.008305,-0.999,0.000633
278.95001,779.271,169.835556,2.803174,0.238094,2.865923,-0.999,3.03953,3.749883,2.987477,20.412401,5.838547,0.106243,15.410867,0.034407,0.038891,0.005208,-0.999,0.000502
278.97,779.179,161.555552,2.51552,0.222391,2.655967,-0.999,2.979042,6.044273,3.1952,21.850733,8.891314,0.134746,7.72563,0.016824,0.049144,0.005041,-0.999,0.000571
278.98999,779.087,164.046364,2.157772,0.229185,2.383798,-0.999,2.943856,10.81796,4.397203,27.719867,13.746533,0.164335,6.32148,0.019989,0.074222,0.006711,-0.999,0.000584
279.01001,778.994,181.678893,1.884436,0.260599,2.065133,-0.999,2.945964,15.913634,5.681367,32.376534,17.853667,0.196565,7.554937,0.04228,0.106229,0.006937,-0.999,0.000595
279.03,778.886,185.430002,2.144503,0.183306,1.835267,-0.999,2.925532,13.334333,5.078877,28.989634,15.026,0.176617,6.34545,0.035298,0.100394,0.005631,-0.999,0.000629
279.04999,778.778,164.186995,2.94474,0.117117,1.765916,-0.999,2.826195,4.890005,2.934845,19.816425,5.831522,0.077575,4.171193,0.023468,0.056344,0.004184,-0.999,0.000484
279.07001,778.670,143.641002,3.605182,0.116547,1.908603,-0.999,2.644969,1.573027,1.666607,17.836334,1.951823,0.040377,3.385903,0.012136,0.020378,0.00258,-0.999,0.000193
279.09,778.562,144.44111,3.875177,0.122007,2.192846,-0.999,2.593486,1.516943,1.448387,18.934533,2.383243,0.044878,4.911337,0.014985,0.015528,0.002436,-0.999,0.000151
279.10999,778.454,152.77,3.806223,0.145003,2.470782,-0.999,2.718365,2.421297,2.47621,20.1287,4.477047,0.063212,6.92703,0.030334,0.023762,0.004078,-0.999,0.000234
279.13,778.346,163.649998,3.430854,0.237222,2.66273,-0.999,2.885871,3.398163,3.93041,23.2283,9.34788,0.124246,7.658607,0.032291,0.047446,0.00481,-0.999,0.000358
279.14999,778.237,179.22909,2.911149,0.450755,2.725198,-0.999,3.029826,4.763043,4.713377,26.930166,16.012901,0.187699,6.378933,0.019632,0.075723,0.004348,-0.999,0.000558
279.17001,778.129,188.554442,2.771351,0.53577,2.637605,-0.999,3.057139,6.09541,4.789183,26.7472,19.904167,0.176158,5.591709,0.014119,0.102898,0.004394,-0.999,0.00217
279.19,778.021,174.770003,3.34783,0.285478,2.341754,-0.999,2.956813,7.693207,3.738017,22.998799,18.107366,0.176383,5.980953,0.018187,0.125695,0.005129,-0.999,0.001762
279.20999,777.937,156.394543,4.085792,0.113545,2.017584,-0.999,2.736035,7.599633,2.41969,20.002467,10.9279,0.084124,4.730612,0.019536,0.097135,0.004843,-0.999,0.000718
279.23001,777.859,149.414444,4.536145,0.127445,1.846551,-0.999,2.580964,3.83723,1.202238,18.716376,3.139578,0.025495,2.38231,0.006616,0.024328,0.0023,-0.999,0.000277
279.25,777.781,150.224443,4.821527,0.184794,1.891412,-0.999,2.533945,0.992639,0.59048,17.884,1.363915,0.022433,1.904643,0.002141,0.01109,0.001619,-0.999,0.00014
279.26999,777.703,149.947272,4.715078,0.236866,2.009565,-0.999,2.527218,0.647795,0.576744,17.010874,1.612612,0.024646,1.567547,0.00208,0.015256,0.001287,-0.999,0.000107
279.29001,777.625,148.244442,4.695583,0.261763,2.043601,-0.999,2.501995,1.054108,0.913779,17.4266,3.205693,0.03204,1.416153,0.002171,0.019388,0.001299,-0.999,0.000099
279.31,777.546,148.47,4.609002,0.279053,1.956773,-0.999,2.445383,2.466367,1.277877,18.2304,4.729157,0.043364,1.322803,0.002984,0.026918,0.001607,-0.999,0.000098
279.32999,777.468,143.213635,4.402589,0.180303,1.811598,-0.999,2.38321,3.60975,1.55339,18.775,6.15638,0.05353,1.233195,0.00611,0.038486,0.002704,-0.999,0.000105
279.35001,777.390,139.981111,4.047369,0.097159,1.730343,-0.999,2.321505,4.349487,1.929213,18.858401,7.982023,0.065377,1.606123,0.004921,0.049171,0.003452,-0.999,0.000185
279.37,777.312,144.321002,3.748706,0.09389,1.768799,-0.999,2.302928,5.634327,2.486673,18.879634,9.599807,0.075514,1.733527,0.007824,0.059512,0.002642,-0.999,0.000274
279.39001,777.234,148.094441,3.570514,0.095311,1.804632,-0.999,2.325386,7.95413,2.959183,19.171625,10.633167,0.084732,2.755287,0.016934,0.068903,0.002964,-0.999,0.00028
279.41,777.156,146.816005,3.539981,0.093846,1.748044,-0.999,2.362358,10.73592,3.083777,18.828733,10.116823,0.088748,2.990145,0.010748,0.070708,0.00302,-0.999,0.000307
279.42999,777.078,147.791001,3.566982,0.082005,1.663719,-0.999,2.376373,13.9492,3.092623,18.115624,7.827925,0.070064,2.85663,0.008452,0.067098,0.003418,-0.999,0.000417
279.45001,776.999,149.433336,3.576334,0.080397,1.569947,-0.999,2.395136,16.5738,3.18819,19.031966,6.119387,0.064708,2.30652,0.009889,0.058479,0.003418,-0.999,0.000363
279.47,776.886,147.311,3.597068,0.105074,1.521847,-0.999,2.44354,16.590501,3.026183,18.688433,5.209513,0.093728,2.50622,0.007596,0.050211,0.003116,-0.999,0.000249
279.48999,776.774,146.595,3.63271,0.157809,1.622758,-0.999,2.546512,14.6744,2.629963,18.771701,4.74747,0.106334,3.540447,0.007616,0.043325,0.003565,-0.999,0.000229
279.51001,776.661,150.863333,3.660118,0.270156,2.014266,-0.999,2.749512,7.902363,2.1078,20.329833,5.385537,0.143884,2.593053,0.010416,0.036676,0.00426,-0.999,0.000278
279.53,776.548,162.776002,3.603667,0.463272,2.644839,-0.999,3.010351,2.60842,2.148897,23.688266,8.761797,0.256601,2.514167,0.014585,0.047418,0.005363,-0.999,0.000329
279.54999,776.435,186.597001,3.463315,0.771503,3.254784,-0.999,3.36527,2.97421,3.479287,28.101634,16.2104,0.442095,3.261053,0.017994,0.077146,0.006723,-0.999,0.000432
279.57001,776.322,206.644448,3.234459,0.942725,3.40158,-0.999,3.654081,5.48949,5.528973,33.960132,26.2924,0.687256,5.5901,0.024386,0.122448,0.009519,-0.999,0.000692
279.59,776.209,212.162002,2.927293,0.560754,2.98416,-0.999,3.746511,8.812643,7.101943,41.264668,30.9022,0.655311,6.64437,0.026192,0.15975,0.010706,-0.999,0.000879
279.60999,776.097,219.380003,2.592183,0.211376,2.425474,-0.999,3.722988,12.452533,6.882132,44.5287,28.7319,0.336736,6.147877,0.018845,0.161057,0.009083,-0.999,0.000883
279.63,775.989,210.492224,2.447021,0.132871,2.046238,-0.999,3.599684,11.536733,6.046713,38.709967,19.747867,0.214593,5.173477,0.012907,0.115807,0.007902,-0.999,0.001026
279.64999,775.915,183.835997,2.674395,0.085274,1.843171,-0.999,3.406372,7.541655,3.699277,29.905525,8.078532,0.112165,3.981643,0.007905,0.074269,0.004811,-0.999,0.000729
279.67001,775.841,173.652,3.042221,0.075328,1.752136,-0.999,3.215875,4.35362,1.945567,26.5966,3.53669,0.047361,2.664937,0.005789,0.102549,0.002501,-0.999,0.000334
279.69,775.766,167.956666,3.26091,0.088224,1.738765,-0.999,3.136872,2.129223,1.151098,26.369934,2.717487,0.037047,1.854567,0.006526,0.067466,0.002421,-0.999,0.000447
279.70999,775.692,157.714998,3.366417,0.100994,1.804246,-0.999,3.161461,1.63626,0.829369,30.340834,2.31878,0.032353,1.597597,0.003372,0.012523,0.002769,-0.999,0.000199
279.73001,775.618,161.745,3.326868,0.10933,1.9699,-0.999,3.292483,1.707463,1.024191,39.237966,3.121217,0.037647,1.282327,0.001288,0.013854,0.00315,-0.999,0.000089
279.75,775.544,197.386667,2.9663,0.143399,2.077162,-0.999,3.570993,2.187097,1.504333,48.347833,4.398063,0.04902,1.009287,0.001864,0.021037,0.001978,-0.999,0.000115
279.76999,775.469,243.289,2.230797,0.242486,2.046223,-0.999,3.66945,3.333543,2.149507,55.314833,6.339813,0.068298,1.115284,0.002361,0.032769,0.002577,-0.999,0.000168
279.79001,775.395,247.712,1.33624,0.330732,1.944435,-0.999,-0.999,4.87748,2.892717,54.439568,8.507143,0.091907,1.6295,0.003228,0.047901,0.003229,-0.999,0.000282
279.81,775.321,210.292222,0.857133,0.266872,1.894703,-0.999,-0.999,6.730413,3.48758,44.7915,10.34837,0.105338,3.191297,0.00482,0.064914,0.003177,-0.999,0.000369
279.82999,775.246,176.836001,0.907584,0.141654,1.73556,-0.999,-0.999,8.949292,4.047843,33.163,11.71305,0.110288,3.091781,0.004323,0.069323,0.003145,-0.999,0.000388
279.85001,775.172,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
279.87,775.098,-0.999,0.69463,0.02279,0.54326,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
279.89001,775.023,85.3004,0.405669,0.006204,0.353303,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,3.525007,0.006493,0.057612,0.002403,-0.999,0.000557
279.91,774.941,78.609986,0.082481,-0.002852,0.145454,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,3.358463,0.004659,0.052494,0.002056,-0.999,0.001112
279.92999,774.855,78.55675,0.02287,-0.003075,0.032373,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,1.80223,0.004185,0.038747,0.001169,-0.999,0.000457
279.95001,774.769,125.734181,1.589767,0.065856,0.995294,0.708094,-0.999,8.04807,2.1499,18.774051,5.80907,0.04898,2.96412,0.008042,0.020845,0.002113,-0.999,0.000296
279.97,774.682,163.074,2.876894,0.132854,1.847895,0.37839,-0.999,8.31316,2.23452,20.241733,4.057827,0.03958,6.171493,0.020886,0.019643,0.003086,-0.999,0.000654
279.98999,774.596,165.00909,2.866028,0.182448,1.846939,0.362661,2.89995,5.052043,2.02129,22.321667,2.83417,0.040705,5.474183,0.016047,0.018862,0.00211,-0.999,0.000344
280.01001,774.510,167.241252,2.888288,0.326946,1.989896,0.396741,2.969019,1.727293,1.447085,26.74205,2.660474,0.080973,5.268123,0.012443,0.015955,0.001988,-0.999,0.000174
280.03,774.424,171.742,2.969578,0.611594,2.210763,1.214585,3.073466,1.90261,1.416703,27.987966,2.82774,0.079387,7.008676,0.02412,0.023123,0.002574,-0.999,0.000336
280.04999,774.337,176.681002,3.077664,0.889333,2.446795,1.84982,3.163767,2.175142,2.163832,24.286449,4.207638,0.107291,8.900983,0.021299,0.027451,0.003571,-0.999,0.000376
280.07001,774.251,175.726363,3.033633,0.87784,2.525537,2.175417,3.189005,2.98634,3.132227,24.908134,8.89655,0.206204,8.55515,0.019394,0.04494,0.022004,-0.999,0.000381
280.09,774.165,176.114,2.783102,0.543777,2.416529,1.820497,3.170054,6.514883,4.78423,31.891566,16.369267,0.20584,7.236733,0.022504,0.080736,0.062681,-0.999,0.000547
280.10999,774.079,181.730001,2.465178,0.243504,2.23385,1.106808,3.166604,13.28442,5.431593,34.321725,19.478576,0.199442,10.9405,0.020757,0.111546,0.025105,-0.999,0.000581
280.13,773.992,187.703001,2.309519,0.181926,2.073643,1.14849,3.164551,16.934299,4.768753,27.737534,10.113507,0.118513,7.10023,0.019115,0.080591,0.01971,-0.999,0.000611
280.14999,773.900,174.20273,2.47408,0.121965,1.826198,0.912118,3.149973,9.130047,5.18856,28.122867,4.969363,0.051085,4.890823,0.018912,0.032516,0.016083,-0.999,0.000338
280.17001,773.809,171.056002,2.674066,0.110718,1.655478,0.918493,3.14819,7.89496,3.598335,30.792699,4.536575,0.049012,5.347615,0.014179,0.022953,0.003216,-0.999,0.00028
280.19,773.718,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
280.20999,773.626,177.723333,2.799957,0.131308,1.581024,0.831538,3.19239,5.43998,2.006827,33.2648,3.37978,0.053929,4.108433,0.008108,0.017914,0.002793,-0.999,0.000259
280.23001,773.535,186.586667,2.93221,0.209545,1.608383,1.000192,3.320879,2.94381,1.511928,34.710975,1.803645,0.05668,3.34653,0.00914,0.013472,0.002304,-0.999,0.000232
280.25,773.443,198.046365,3.040232,0.418246,1.876189,1.557167,3.440188,1.506643,1.227822,29.003867,1.292237,0.057277,2.749182,0.012562,0.011624,0.002313,-0.999,0.000217
280.26999,773.352,195.891667,3.079471,0.583843,2.278288,1.952621,3.421583,1.611443,1.023077,19.291675,1.654088,0.026086,2.97704,0.013038,0.015813,0.003117,-0.999,0.000251
280.29001,773.261,176.90091,2.937792,0.306348,2.399274,0.713934,3.204004,3.918938,2.155248,17.00825,4.621325,0.065181,4.47992,0.015508,0.030862,0.004705,-0.999,0.000298
280.31,773.169,170.123637,2.555075,0.141858,2.352133,0.483413,2.962777,9.11069,4.102057,21.5282,9.667757,0.121355,6.52798,0.019052,0.053789,0.005919,-0.999,0.000433
280.32999,773.078,176.720834,2.035207,0.134827,2.210539,0.743429,2.806153,17.4386,5.59934,22.717174,12.4929,0.150696,7.761598,0.031492,0.077151,0.008435,-0.999,0.000547
280.35001,772.990,174.051665,1.730047,0.089782,1.840774,0.442986,2.64784,20.791225,5.525305,17.629651,8.667853,0.112421,7.900463,0.02652,0.069441,0.007641,-0.999,0.000726
280.37,772.920,155.808181,1.734929,0.063076,1.450896,0.285298,2.409175,13.843825,3.159842,13.6007,5.01265,0.102175,4.503753,0.017786,0.044963,0.006499,-0.999,0.000501
280.39001,772.849,138.128334,1.877992,0.060144,1.260961,0.265467,2.178281,9.26221,2.33815,12.708733,3.847877,0.106701,4.9771,0.020382,0.031507,0.005759,-0.999,0.000432
280.41,772.779,132.514204,2.092505,0.075795,1.212229,0.372864,2.06322,6.106045,1.887575,12.697,2.37016,0.120484,5.477761,0.014191,0.024907,0.00427,-0.999,0.000359
280.42999,772.710,130.609166,2.418764,0.113699,1.161013,0.653974,2.043162,4.03469,1.535544,12.21125,1.914735,0.032994,5.944493,0.014429,0.017345,0.002715,-0.999,0.000297
280.45001,772.639,125.492727,2.814246,0.165066,1.098291,0.806669,2.045462,4.438815,1.5495,13.9161,2.341545,0.029515,5.501237,0.015163,0.016088,0.002403,-0.999,0.000177
280.47,772.569,126.17091,3.047901,0.270832,1.079461,0.316843,2.098561,3.91878,1.32193,16.465466,2.3827,0.057083,3.679948,0.01184,0.017129,0.002185,-0.999,0.000296
280.48999,772.499,136.011665,3.246827,0.542461,1.193698,0.390775,2.198656,1.683825,0.878451,17.43505,1.709135,0.045465,1.85055,0.005241,0.013346,0.002025,-0.999,0.000224
280.51001,772.429,144.9475,3.426982,0.666939,1.338444,0.466798,2.311423,0.509255,1.086012,14.24815,1.011015,0.053119,2.458702,0.009314,0.008115,0.001872,-0.999,0.000185
280.53,772.359,143.226365,3.514111,0.355654,1.435987,0.610247,2.351647,0.652462,1.048669,13.280867,1.523057,0.069989,3.663785,0.01467,0.010515,0.003101,-0.999,0.00036
280.54999,772.289,143.647502,3.500794,0.242707,1.57248,1.11749,2.340194,1.097609,1.26902,12.720875,3.354032,0.058542,3.157545,0.013294,0.02396,0.005922,-0.999,0.000217
280.57001,772.219,143.309091,3.339698,0.210092,1.598186,1.13246,2.31717,2.389097,1.998743,14.981025,6.46688,0.193327,3.295913,0.012503,0.041986,0.010048,-0.999,0.000299
280.59,772.149,141.340909,3.044888,0.109744,1.55541,0.301994,2.310436,5.098873,2.835157,18.9179,10.01253,0.149762,4.577323,0.014337,0.06207,0.00525,-0.999,0.000399
280.60999,772.079,146.524167,2.7025,0.094545,1.570821,0.502835,2.324895,7.969907,3.274435,19.996575,11.253275,0.11586,4.887197,0.017876,0.087478,0.005274,-0.999,0.000469
280.63,772.009,148.963292,2.518738,0.08586,1.531653,0.536769,2.360324,9.731443,3.337842,17.71325,8.4578,0.119671,3.157015,0.011385,0.096814,0.00475,-0.999,0.000749
280.64999,771.898,148.83769,2.429608,0.078057,1.488688,0.578068,2.402471,11.5577,3.21183,16.977933,5.846197,0.072069,2.98389,0.007752,0.071865,0.004125,-0.999,0.000651
280.67001,771.780,151.404546,2.297434,0.091489,1.506214,0.781496,2.46291,9.869642,2.663195,17.725275,5.554293,0.066141,3.262881,0.006406,0.050522,0.003795,-0.999,0.000738
280.69,771.662,154.508182,2.205155,0.113765,1.583839,0.804821,2.531005,7.25803,1.899213,19.131725,4.870458,0.065219,2.98583,0.009312,0.038324,0.003855,-0.999,0.001272
